X,Y,OBJECTID,GLOBAL_ID,TYPE_CODE,IDENT,CHANNEL,NAS_USE,CLASS_TXT,NAME_TXT,CITY,STATE,COUNTRY,STATUS,REMARKS,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-86.319727222,32.2222816670001,100,84116C7B-7271-4B94-961D-2B7DB107318D,8,MGM,,1,H-VORTAC,MONTGOMERY,MONTGOMERY,AL,UNITED STATES,RESTRICTED,"VOR UNUSBL 142-146 BYD 40 NM; 170-181 BYD 40 NM; 212-223 BYD 40 NM.",0,0,1,1,0,0
-86.927568611,32.269778333,101,E9C9A8A6-E7E8-45E8-9E91-5AC2103F273C,3,SE,,1,MHW/LOM,POLLK,SELMA,AL,UNITED STATES,IFR,,0,0,1,0,0,0
-94.1213941669999,36.246423889,102,11019D7C-AE11-45DB-80D2-94B12011703F,8,RZC,,1,H-VORTACW,RAZORBACK,FAYETTEVILLE,AR,UNITED STATES,RESTRICTED,"VOR UNUSBL 025-150 BYD 22 NM BLW 4000 FT; 025-035 BYD 40 NM; 070-080 BYD 40 NM; 093-103 BYD 40 NM BLW 17000 FT; 093-103 BYD 124 NM; 104-144 BYD 40 NM; 145-155 BYD 40 NM BLW 6500 FT; 145-155 BYD 67 NM BLW 9500 FT; 145-155 BYD 80 NM; 150-210 BYD 22 NM BLW ",0,0,1,1,0,0
-94.271525278,35.388417222,103,DEE831C5-9FFB-406F-8F06-D0DB5BA5A09A,8,FSM,,1,L-VORTACW,FORT SMITH,FORT SMITH,AR,UNITED STATES,IFR,,0,0,1,1,0,0
-90.478158889,35.3470297220001,104,91741B25-B0D0-496D-BE5D-49C551369571,6,GQE,,1,L-VORW/DME,GILMORE,GILMORE,AR,UNITED STATES,IFR,,0,0,1,1,0,0
-93.213271667,36.318308056,105,F3C2D1AA-B627-46AF-8FEF-390E7CA0AE69,6,HRO,,1,L-VORW/DME,HARRISON,HARRISON,AR,UNITED STATES,RESTRICTED,"DME UNUSBL 245-260 BYD 30 NM BLW 4500 FT.||VOR UNUSBL 000-086 BYD 40 NM; 087-097 BYD 40 NM BLW 3000 FT; 087-097 BYD 55 NM; 098-166 BYD 40 NM; 165-215 BYD 20 NM BLW 5000 FT; 165-215 BYD 30 NM BLW 6500 FT; 167-177 BYD 40 NM BLW 10000 FT; 167-177 BYD 69 NM;",0,0,1,0,0,0
-90.674401389,34.575046667,106,840C350B-6F2D-44E3-8223-B5092AD1B839,6,UJM,,1,L-VORW/DME,MARVELL,HELENA/WEST HELENA,AR,UNITED STATES,IFR,"DME UNUSBL 030-064; 065-094 BYD 27 NM BLW 3500 FT; 095-114 BYD 29 NM BLW 4000 FT; 115-129 BYD 29 NM BLW 3500 FT; 130-190 BYD 34 NM BLW 2800 FT.",0,0,1,1,0,0
-93.650791944,33.718116389,107,997F4955-0ACE-4F42-9A52-715568F2A5C9,3,HPC,,1,MHW,HOPE,HOPE,AR,UNITED STATES,IFR,NDB UNMONITORED.,0,0,1,0,0,0
-93.090610833,34.478595,108,790D97D4-C280-4D07-BB6C-D01EC2BF6591,6,HOT,,1,L-VOR/DME,HOT SPRINGS,HOT SPRINGS,AR,UNITED STATES,RESTRICTED,"VOR UNUSBL  030-045 BYD 25 NM; 056-074 BYD 20 NM BLO 6,500 FT; 075-095 BYD 15 NM BLO 6500 FT; 096-140 BYD 11 NM BLO 3000 FT; 141-187 BYD 14 NM BLO 5000 FT; 141-227 BYD 20 NM BLO 3,500 FT; 141-227 BYD 26 NM BLO 5,500 FT; 228-311 BYD 20 NM BLO 3,500 FT; 31",0,0,1,0,0,0
-92.157668056,34.9180638890001,109,32580EA9-A10F-429C-8DE9-189352158281,9,LRF,,1,T-TACAN,JACKSONVILLE,JACKSONVILLE,AR,UNITED STATES,RESTRICTED,"NO-NOTAM MP: 1000-1430Z++ TUE.||DME UNUSBL 300-315 BYD 35 NM BLW 3000 FT; 355-056 BYD 38 NM BLW 3000 FT.",0,0,1,0,0,0
-90.588503611,35.874915833,110,9B629FA7-2C46-4445-B7BD-B3C59D9DD926,6,JBR,,1,L-VORW/DME,JONESBORO,JONESBORO,AR,UNITED STATES,RESTRICTED,"DME UNUSBL 235-270 BYD 37 NM BLW 3000 FT; 310-010 BYD 33 NM BLW 4000 FT.||VOR UNUSBL 015-025 BYD 14 NM BLW 5000 FT; 015-025 BYD 27 NM BLW 8000 FT; 035-155 BYD 40 NM; 040-069 BYD 10 NM BLW 5000 FT; 040-069 BYD 25 NM BLW 7000 FT; 070-090 BYD 10 NM BLW 7000",0,0,1,0,0,0
-92.180528333,34.677672778,111,5309FE93-A69F-4275-BF9E-0A70767792E5,8,LIT,,1,H-VORTACW,LITTLE ROCK,LITTLE ROCK,AR,UNITED STATES,IFR,"TACAN AZIMUTH & DME UNUSABLE 221-228 BYD 20 NM BLO 2800 FT; 229-239 BYD 20 NM BLO 2500 FT; 260-280 BYD 35 NM BLO 5,000 FT.||TACAN AZIMUTH UNUSABLE 320-335 BYD 5 NM.",0,0,1,1,0,0
-110.848897778,31.4149541670001,112,6E6CAC3A-2BC9-4497-A11E-1EC4EB299170,6,OLS,,1,L-VORW/DME,NOGALES,NOGALES,AZ,UNITED STATES,RESTRICTED,"3RD PART SURVEY DATED:  07 FEB 2011||VOR UNUSBL 033-273 BYD 10 NM; 274-032 BYD 40 NM; 303-315 BYD 31 NM BLW 12000 FT; 330-353 BYD 30 NM BLW 15500 FT.||DME UNUSBL 021-273 BYD 10 NM; 303-315 BYD 31 NM BLW 12000 FT; 330-356 BYD 28 NM BLW 15500 FT; 330-356 B",0,0,1,1,0,0
-111.447442778,36.931044722,113,9C3D76CE-0F22-47DA-9F13-ED94EA735F26,6,PGA,,1,L-VORW/DME,PAGE,PAGE,AZ,UNITED STATES,RESTRICTED,"3RD PARTY SURVEY.||VOR UNUSBL 100-115 BYD 20 NM; 150-270 BYD 30 NM BLW 13000 FT.||DME UNUSBL 100-115 BYD 20 NM; 150-270 BYD 30 NM BLW 13000 FT.",0,0,1,1,0,0
-111.970201944,33.433017222,114,3290B6B3-72FF-4F38-AC42-0B9C51AD61B9,8,PXR,,1,H-VORTACW,PHOENIX,PHOENIX,,UNITED STATES,RESTRICTED,"VOR UNUSBL 000-015 BYD 33 NM BLW 11000 FT; 015-034 BYD 33 NM BLW 10000 FT; 015-034 BYD 60 NM BLW 11000 FT; 015-034 BYD 66 NM BLW 16000 FT; 035-060 BYD 40 NM BLW 13000 FT; 061-067 BYD 40 NM; 068-088 BYD 40 NM BLW 14000 FT; 068-088 BYD 60 NM;  090-100 BYD ",0,0,1,1,1,0
-111.651437222,33.303173889,115,87847247-342D-454B-812A-7E41B8FE62AA,8,IWA,,1,L-VORTACW,WILLIE,PHOENIX,AZ,UNITED STATES,RESTRICTED,"VOR UNUSBL 300-320 BYD 25 NM BLW 7500 FT; 320-300 BYD 20 NM BLW 7500 FT.||TACAN AZM UNUSBL 020-055 BYD 30 NM BLW 12000 FT; 150-195 BYD 20 NM BLW 7500 FT.||DME UNUSBL 020-055 BYD 30 NM BLW 12000 FT; 150-195 BYD 20 NM BLW 7500 FT.",0,0,1,1,1,0
-112.480345556,34.7025547220001,116,0FA805DD-B79E-41ED-8F0A-59FE608E5B32,8,DRK,,1,H-VORTACW,DRAKE,PRESCOTT,AZ,UNITED STATES,RESTRICTED,"VOR UNUSBL 055-080 BYD 29 NM BLW 9300 FT; 065-079 BYD 40 NM BLW 22000 FT; 125-140 BYD 35 NM BLW 8500 FT; 128-230 BYD 40 NM; 140-160 BYD 30 NM BLW 9500 FT; 160-175 BYD 35 NM BLW 9500 FT; 175-185 BYD 30 NM BLW 9500 FT; 185-195 BYD 23 NM BLW 9100 FT; 195-22",0,0,1,1,0,0
-109.2630875,32.2692450000001,117,89F574D4-46C8-402F-B90D-53ACE2BE1EDA,8,SSO,,1,H-VORTACW,SAN SIMON,SAN SIMON,,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 020-050 BYD 30 NM BLW 8000 FT; 150-190 BYD 28 NM BLW 11300 FT; 190-220 BYD 30 NM BLW 9000 FT; 235-250 BYD 30 NM BLW 9900 FT; 350-360 BYD 30 NM BLW 8000 FT.||DME UNUSBL 020-050 BYD 30 NM BLW 8000 FT; 150-190 BYD 28 NM BLW 11300 FT; 190-22",0,0,1,1,0,0
-109.143530556,34.424041667,118,AC22ADFC-9CAD-46D2-8678-014B669B78E9,8,SJN,,1,H-VORTAC,ST JOHNS,ST JOHNS,AZ,UNITED STATES,RESTRICTED,"VOR UNUSBL 097-108 BYD 40 NM; 109-119 BYD 40 NM BLW 18000 FT; 120-222 BYD 40 NM.",0,0,1,1,0,0
-111.269587778,36.1213119440001,119,7BC24EB5-21AA-4C45-9F7F-05DF2D33C04F,8,TBC,,1,H-VORTAC,TUBA CITY,TUBA CITY,AZ,UNITED STATES,RESTRICTED,"VOR UNUSBL 089-160 BYD 40 NM; 183-202 BYD 40 NM; 207-231 BYD 40 NM; 235-245 BYD 40 NM; 275-053 BYD 40 NM.",0,0,1,1,0,0
-110.880909444,32.1599158330001,120,FB94C825-2A84-4F66-906A-248F300BB836,9,DMA,,1,L-TACAN,DAVIS MONTHAN,TUCSON,AZ,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 063-093 BYD 25 NM BLW 17500 FT; 283-293 BYD 25 NM BLW 17500 FT; 338-033 BYD 25 NM BLW 17500 FT.||NO-NOTAM MP: 1200-1400Z WED.||DME UNUSBL 063-093 BYD 25 NM BLW 17500 FT; 283-293 BYD 25 NM BLW 17500 FT; 338-033 BYD 25 NM BLW 17500 FT.",0,0,1,0,0,0
-111.360307778,32.0740416670001,121,63AB2EA1-B3C6-439D-A48B-66F26FDB2805,3,RBJ,,1,MHW,ROBLES,TUCSON,AZ,UNITED STATES,IFR,NDB UNMONITORED.||NDB LOCATED 60876 FT FROM APCH END RWY 06.,0,0,1,0,0,0
-111.161495833,32.138785,122,82D6DCAE-2FEE-4ACA-A0BD-3612CAEA0DB7,3,RYN,,1,HW,RYAN,TUCSON,AZ,UNITED STATES,RESTRICTED,NDB UNMON.||NDB UNUSBL 025-050 BYD 25 NM BLW 14500 FT.,0,0,1,0,0,0
-110.914855556,32.0952038890001,123,193D74A1-4AEC-484B-8414-4411EC80C105,8,TUS,,1,H-VORTACW,TUCSON,TUCSON,AZ,UNITED STATES,RESTRICTED,"VOR UNUSBL 050-080 BYD 30 NM BLW 11500 FT; 066-076 BYD 40 NM BLW 11500 FT; 066-076 BYD 48 NM; 077-131 BYD 40 NM; 141-164 BYD 40 NM; 191-231 BYD 40 NM; 245-249 BYD 40 NM; 290-300 BYD 40 NM BLW 8000 FT; 290-300 BYD 52 NM; 330-341 BYD 40 NM BLW 9000 FT; 330",0,0,1,1,0,0
-110.795019722,35.061599722,124,96EFB30F-A3C3-4B05-A22B-90921DDD30A8,8,INW,,1,H-VORTACW,WINSLOW,WINSLOW,AZ,UNITED STATES,RESTRICTED,"VOR UNUSBL 015-021 BYD 40 NM; 022-032 BYD 40 NM BLW 31000 FT; 033-043 BYD 40 NM BLW 13000 FT; 033-043 BYD 96 NM; 044-050 BYD 40 NM; 073-077 BYD 40 NM; 120-160 BYD 40 NM; 161-171 BYD 40 NM BLW 16000 FT; 161-171 BYD 48 NM; 172-185 BYD 40 NM BLW 12000 FT; 1",0,0,1,1,0,0
-114.602946389,32.7681075,125,F3BD1201-C108-4940-8F48-C6DC67BD23E7,8,BZA,,1,H-VORTAC,BARD,YUMA,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 016-030 BYD 40 NM BLW 9000 FT; 016-030 BYD 63 NM; 031-054 BYD 40 NM; 063-116 BYD 40 NM; 265-015 BYD 40 NM; 280-300 BYD 27 NM BLW 3600 FT.||TACAN AZM UNUSBL 280-300 BYD 27 NM BLW 3600 FT.||DME UNUSBL 280-300 BYD 27 NM BLW 3600 FT.",0,0,1,1,0,0
-114.613455,32.6468005560001,126,6D412BE5-3654-410F-9AA3-4D91B9069714,9,NYL,,1,L-TACAN,YUMA,YUMA,AZ,UNITED STATES,IFR,COORDINATES AND ELEV EFF: 19 MAY 2022.,0,0,1,1,0,0
-124.108316667,40.981442778,127,2C3AA3DB-44B1-4A17-9EB3-98B19B08D894,6,ACV,,1,L-VORW/DME,ARCATA,ARCATA/EUREKA,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 000-130 BYD 40 NM; 045-095 BYD 29 NM BLW 12000 FT; 131-141 BYD 40 NM BLD 8000 FT; 131-141 BYD 46 NM; 142-359 BYD 40 NM; 155-193 BYD 24 NM BLW 10000 FT; 194-254 BYD 12 NM; 255-285 BYD 8 NM BLW 8000 FT; 286-340 BYD 30 NM BLW 8000 FT.||DME UNUSBL",0,0,1,1,0,0
-119.097296667,35.484555556,128,0A481FBA-774A-4A74-AB6A-C83D068EC4C1,8,EHF,,1,H-VORTACW,SHAFTER,BAKERSFIELD,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 029-106 BYD 40 NM; 108-131 BYD 40 NM; 132-142 BYD 40 NM BLW 10000 FT; 132-142 BYD 70 NM; 153-180 BYD 40 NM; 232-249 BYD 40 NM; 327-347 BYD 40 NM BLW 9000 FT; 327-347 BYD 67 NM BLW 18000 FT.",0,0,1,1,0,0
-121.642112222,36.1812955560001,129,5B5A5F4B-5B8B-4B8F-81E7-5A630F3202D4,8,BSR,,1,L-VORTACW,BIG SUR,BIG SUR,CA,UNITED STATES,RESTRICTED,DME PORTION UNUSABLE 320-085 BEYOND 35 NM BELOW 9000.,0,0,1,1,0,0
-118.366526389,37.3769500000001,130,F1BC2EE4-924E-4769-A688-771D6589DDCE,6,BIH,,1,L-VORW/DME,BISHOP,BISHOP,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 165-285 BYD 12 NM; 305-315 BYD 35 NM; 340-135 BYD 12 NM.||DME UNUSBL 165-285 BYD 12 NM; 305-315 BYD 35 NM; 340-135 BYD 12 NM.",0,0,1,0,0,0
-114.761273333,33.5960647220001,131,518292E2-D7BE-4180-92B6-227EAA69D0FA,8,BLH,,1,H-VORTACW,BLYTHE,BLYTHE,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 060-063 BYD 40 NM; 069-074 BYD 40 NM; 075-094 BYD 40 NM BLW 6000 FT; 075-094 BYD 49 NM BLW 10000 FT; 075-094 BYD 89 NM; 095-105 BYD 40 NM; 112-138 BYD 40 NM; 178-272 BYD 40 NM; 273-283 BYD 40 NM BLW 11000 FT; 273-283 BYD 58 NM; 280-295 BYD 30 ",0,0,1,1,0,0
-119.094355,34.2125227780001,132,50B21EE4-6426-4933-8B22-757EB3F40DA1,6,CMA,,1,L-VORW/DME,CAMARILLO,CAMARILLO,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 046-245 BYD 20 NM BLW 14000 FT; 046-300 BYD 40 NM; 276-300 BYD 20 NM BLW 14000 FT; 301-045.||DME UNUSBL 046-245 BYD 20 NM BLW 14000 FT; 276-300 BYD 20 NM BLW 14000 FT; 301-045.",0,0,1,0,0,0
-117.690496667,35.6879175,133,095FF4E9-5653-408F-A6F1-CBCAA96DC9EA,9,NID,,1,L-TACAN,CHINA LAKE,CHINA LAKE,CA,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 072-112 BYD 30 NM,  132-192 BYD 35 NM, 192-322 BYD 27 NM, 357- 037 BYD 25 NM.||TACAN OPR 1430-0630Z++.||DME UNUSBL 072-112 BYD 30 NM,  132-192 BYD 35 NM, 192-322 BYD 27 NM, 357- 037 BYD 25 NM.",0,0,1,1,0,0
-122.045208333,38.0449205560001,134,C18E3E5E-9826-4A61-8C85-977A1BD4674F,6,CCR,,1,T-VORW/DME,CONCORD,CONCORD,CA,UNITED STATES,RESTRICTED,VOR UNUSBL 090-115 BYD 10 NM BLW 3500 FT.||DME UNUSBL 090-115 BYD 10 NM BLW 3500 FT.,0,0,1,0,1,0
-124.240844722,41.7795775000001,135,D58B3D43-4EE6-4317-A8D9-B9E67A709268,8,CEC,,1,L-VORTACW,CRESCENT CITY,CRESCENT CITY,CA,UNITED STATES,IFR,TACAN AZM AND DME UNUSBL 195-235 BYD 20 NM,0,0,1,1,0,0
-116.578166389,34.9624569440001,136,D4D29655-F2E3-4872-80E0-A785ACBEC104,8,DAG,,1,L-VORTACW,DAGGETT,DAGGETT,CA,UNITED STATES,IFR,,0,0,1,1,0,0
-117.732605556,34.982361111,137,9287E424-8AB2-47AA-B442-31ED91DD4E58,8,EDW,,1,T-VORTACW,EDWARDS,EDWARDS,,UNITED STATES,RESTRICTED,TACAN AZM UNUSBL 098-158 BYD 19 NM BLW 7900 FT.||DME UNUSBL 107-158 BYD 19 NM.||VOR UNUSBL 098-158 BYD 19 NM BLW 7900 FT.,0,0,1,1,0,0
-115.681171389,32.8317638890001,138,51028835-7CCF-46D3-BAC6-D72679385C22,9,NJK,,1,L-TACAN,EL CENTRO,EL CENTRO,CA,UNITED STATES,RESTRICTED,"UNMONITORED WHEN ARPT CLSD.||TACAN AZM UNUSBL 002-052 BYD 25 NM; 092-097 BYD 20 NM; 097-242 BYD 10 NM, 242-262 BYD 30 NM, 262-272; 272-002 BYD 30 NM.||DME UNUSBL 002-052 BYD 25 NM; 092-097 BYD 20 NM; 097-242 BYD 10 NM, 242-262 BYD 30 NM, 262-272; 272-002",0,0,1,0,0,0
-121.945076111,38.2455591670001,139,DF24BD6F-46EA-4712-8A8B-4A4BEFE2255A,9,SUU,,1,L-TACAN,TRAVIS,FAIRFIELD,CA,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 299-315 BYD 27 NM BLW 10000 FT.||NO-NOTAM MP: 1200-1500Z++ MON-FRI (1500/3+1).||DME UNUSBL 268-277 BYD 30 NM BLW 8000 FT; 299-315 BYD 27 NM BLW 10000 FT.",0,0,1,0,1,0
-118.881291111,34.356693611,140,12575279-7D0B-481D-8321-FBDD115EEAAC,8,FIM,,1,L-VORTAC,FILLMORE,FILLMORE,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 048-058 BYD 40 NM BLW 6000 FT; 048-058 BYD 49 NM; 070-077 BYD 40 NM; 205-217 BYD 40 NM; 267-304 BYD 40 NM; 280-315 BYD 20 NM BLW 11000 FT; 280-315 BYD 31 NM BLW 14000 FT; 305-315 BYD 40 NM BLW 18000 FT; 315-360 BYD 25 NM BLW 14000 FT; 316-323 ",0,0,1,1,1,0
-122.8064475,41.449669167,141,C5AC5AD8-BA00-44F9-B3EC-4B4A2335E205,6,FJS,,1,L-VORW/DME,FORT JONES,FORT JONES,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 015-073 BYD 40 NM; 018-025 BYD 22 NM BLW 14000 FT; 074-117 BYD 33 NM; 118-127 BYD 40 NM; 128-146 BYD 33 NM; 147-292 BYD 11 NM; 293-310 BYD 40 NM; 316-326 BYD 40 NM BLW 10000 FT; 316-326 BYD 61 NM; 327-331 BYD 40 NM; 332-342 BYD 40 NM BLW 11500",0,0,1,1,0,0
-124.234538333,40.6712711110001,142,5AE9C114-A3F3-436C-9E95-FBADA32D1AE4,8,FOT,,1,L-VORTACW,FORTUNA,FORTUNA,,UNITED STATES,RESTRICTED,"VOR UNUSBL 060-070 BYD 35 NM BLW 9500 FT; 150-165 BYD 25 NM BLW 6500 FT; 165-200 BYD 25 NM BLW 8000 FT; 280-330 BYD 20 NM BLW 3000 FT; 330-336 BYD 20 NM; 336-350 BYD 20 NM BLW 3000 FT.||TACAN AZM UNUSBL 060-070 BYD 35 NM BLW 9500 FT; 150-165 BYD 25 NM BL",0,0,1,1,0,0
-91.926176389,34.2467586110001,143,A9D2A6F5-80F8-4012-A112-95FCAB5A582A,6,PBF,,1,L-VORW/DME,PINE BLUFF,PINE BLUFF,AR,UNITED STATES,RESTRICTED,"3RD PARTY SURVEY.||VOR UNUSBL 020-021 BYD 40 NM; 067-069 BYD 40 NM; 108-110 BYD 40 NM; 140-145 BYD 35 NM BLW 4900 FT; 170-172 BYD 40 NM; 176-178 BYD 40 NM; 239-249 BYD 40 NM BLW 6000 FT; 239-249 BYD 59 NM; 260-275 BYD 25 NM; 292-294 BYD 40 NM; 322-328 BY",0,0,1,0,0,0
-93.0946111109999,35.257083333,144,87766A58-689A-4D03-A4DE-DCA3EB8B833C,3,RUE,,1,MHW,RUSSELLVILLE,RUSSELLVILLE,AR,UNITED STATES,RESTRICTED,NDB UNMONITORED.,0,0,1,0,0,0
-94.073242222,33.513881111,145,1AAA8A2F-9844-44D5-B0D3-181BAA8E3912,8,TXK,,1,H-VORTACW,TEXARKANA,TEXARKANA,AR,UNITED STATES,IFR,,0,0,1,1,0,0
-90.923118333,36.206939167,146,BFD3A207-C229-4646-83BA-0C6457A5129E,3,TNZ,,1,MHW,LAWRENCE COUNTY,WALNUT RIDGE,AR,UNITED STATES,IFR,NDB UNMONITORED 1700-0700.,0,0,1,0,0,0
-90.953693333,36.1100200000001,147,5343B505-51D1-429D-B94E-82DE4368A1F9,8,ARG,,1,H-VORTAC,WALNUT RIDGE,WALNUT RIDGE,,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 011-021 BYD 15 NM BLO 5000 FT.||VOR UNUSBL 010-021 BYD 40 NM BLO 3000 FT; 010-021 BYD 55 NM; 011-021 BYD 8 NM BLO 4000 FT; 022-052 BYD 40 NM; 053-078 BYD 40 NM BLO 2300 FT; 053-078 BYD 64 NM; 079-175 BYD 40 NM BLO 18000 FT; 195-216 BYD 4",0,0,1,1,0,0
-112.824591667,33.453456111,148,CF0F9B2F-6AB2-4349-AC10-3BE978BC212F,8,BXK,,1,L-VORTAC,BUCKEYE,BUCKEYE,AZ,UNITED STATES,RESTRICTED,"VOR UNUSBL 060-075 BYD 28 NM BLW 4000 FT; 230-260 BYD 35 NM BLW 5000 FT; 280-320 BYD 35 NM BLW 7000 FT; 320-020 BYD 37 NM BLW 6000 FT.||TACAN AZM UNUSBL 020-072 BYD 28 NM BLW 8000 FT.||DME UNUSBL 020-072 BYD 28 NM BLW 8000 FT.",0,0,1,1,1,0
-111.908734444,32.8858544440001,149,00ADD8BF-3C2B-438B-A8FF-F487A436E823,8,TFD,,1,H-VORTAC,STANFIELD,CASA GRANDE,AZ,UNITED STATES,RESTRICTED,"VOR UNUSBL 034-039 BYD 40 NM; 075-088 BYD 40 NM BLW 9000 FT; 075-088 BYD 47 NM; 110-122 BYD 40 NM; 127-134 BYD 40 NM; 160-278 BYD 40 NM; 279-289 BYD 40 NM BLW 18000 FT; 290-315 BYD 40 NM.",0,0,1,1,1,0
-119.595445556,37.1044208330001,150,78C49E6B-32D1-4A3C-98FF-3A080775848E,8,FRA,,1,L-VORTACW,FRIANT,FRIANT,CA,UNITED STATES,IFR,,0,0,1,1,0,0
-120.091088333,34.5313202780001,151,9AFB9247-5A74-4871-9B53-D4A1AFE20C0B,8,GVO,,1,L-VORTACW,GAVIOTA,GAVIOTA,CA,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 000-095 BYD 20 NM BLW 12500 FT; 117-137 BYD 35 NM; 310-095 BYD 10 NM BLW 8500 FT.||DME UNUSBL 000-095 BYD 20 NM BLW 12500 FT; 117-137 BYD 35 NM; 310-095 BYD 10 NM BLW 8500 FT.||VOR UNUSBL 276-282 BYD 40 NM; 292-297 BYD 40 NM; 302-312 BYD",0,0,1,1,0,0
-115.176440278,35.1311452780001,152,67D6861A-CC76-4B72-A970-F9A66565B93C,8,GFS,,1,L-VORTAC,GOFFS,GOFFS,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 013-028 BYD 40 NM BLW 7500 FT; 013-028 BYD 57 NM; 029-050 BYD 40 NM; 035-045 BYD 5 NM BLW 17500 FT; 174-179 BYD 40 NM; 180-190 BYD 40 NM BLW 12000 FT; 180-190 BYD 57 NM; 191-012 BYD 40 NM; 200-235 BYD 30 NM BLW 8700 FT; 235-260 BYD 25 NM BLW 7",0,0,1,1,0,0
-118.861360278,34.804028611,153,757E6DE0-0544-427B-8E94-AB63CF22990A,8,GMN,,1,L-VORTAC,GORMAN,GORMAN,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 007-022 BYD 40 NM; 023-037 BYD 40 NM BLW 15000 FT; 023-037 BYD 64 NM; 038-050 BYD 40 NM; 099-104 BYD 40 NM; 158-219 BYD 40 NM; 190-220 BYD 27 NM BLW 9500 FT; 220-255 BYD 8 NM BLW 13000 FT; 220-255 BYD 10 NM; 255-280 BYD 20 NM BLW 10500 FT; 256",0,0,1,1,0,0
-116.462921944,34.7970180560001,154,14029360-C7DB-4DD1-A005-CAC498B1A222,8,HEC,,1,H-VORTAC,HECTOR,HECTOR,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 020-039 BYD 15 NM BLW 10000 FT; 027-037 BYD 40 NM BLW 18000 FT; 038-049 BYD 40 NM; 040-055 BYD 20 NM BLW 10000 FT; 050-062 BYD 40 NM BLW 9000 FT; 050-062 BYD 72 NM BLW 18000 FT; 055-090 BYD 25 NM BLW 9000 FT; 063-070 BYD 40 NM; 071-081 BYD 40 ",0,0,1,1,0,0
-115.508581944,32.7488666670001,155,390100B5-A727-447F-AA98-66B432990845,8,IPL,,1,H-VORTAC,IMPERIAL,IMPERIAL,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 001-052 BYD 40 NM; 240-252 BYD 40 NM; 253-267 BYD 40 NM BLW 8400 FT; 253-267 BYD 54 NM; 274-284 BYD 40 NM.",0,0,1,1,0,0
-117.109755,32.564175,156,C1E54E8C-53D3-4767-8302-208D248DB2EB,9,NRS,,1,L-TACAN,IMPERIAL BEACH,IMPERIAL BEACH,,UNITED STATES,RESTRICTED,MNT ONLY DUR FLD OPR HRS.||TACAN AZM UNUSBL 225-230.||DME UNUSBL 225-230.,0,0,1,0,0,0
-116.585934722,33.140458611,157,8F96521F-8640-4E94-A2C8-E631327A1F9C,8,JLI,,1,L-VORTACW,JULIAN,JULIAN,CA,UNITED STATES,RESTRICTED,"VOR UNUSBL 007-010 BYD 40 NM; 336-339 BYD 40 NM; 344-355 BYD 40 NM; 356-006 BYD 40 NM BLW 14500 FT; 356-006 BYD 70 NM.",0,0,1,1,0,0
-118.576938056,34.6829733330001,158,9E45E202-6D61-49A7-8A3B-AE82B1CA4E13,8,LHS,,1,H-VORTACW,LAKE HUGHES,LAKE HUGHES,CA,UNITED STATES,RESTRICTED,VOR PORTION UNUSBL 335-350 BLO 10000'.,0,0,1,1,0,0
-119.966335278,36.3441180560001,159,431601FA-4120-45BA-AECE-339439B127A3,9,NLC,,1,H-TACAN,LEMOORE,LEMOORE,,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 180-200 BYD 6 NM BLW 6000 FT; BYD 15 NM BLW 10000 FT; BYD 25 NM BLW 15000 FT.",0,0,1,1,0,0
-120.583057778,34.7325544440001,160,363F68E0-556E-46CE-AD0E-838360141173,9,VBG,,1,L-TACAN,VANDENBERG,LOMPOC,CA,UNITED STATES,RESTRICTED,"TACAN UNMTO 0100-1600Z++. NO-NOTAM MP : 1400-1600Z++ MON.||TACAN AZM UNUSBL 127-177 BYD 25 NM BLW 8000 FT; 332-355 BYD 25 NM BLW 6000 FT.||DME UNUSBL 127-177 BYD 25 NM BLW 8000 FT; 332-355 BYD 25 NM BLW 6000 FT.",0,0,1,0,0,0
